,bias,미국 내구재 주문,미국 생산 자원사용률,미국 신규 실업수당 청구건수,"미국 항공기 제외, 비국방 자본재 주문",중국 차이신 PMI Actual
545,1,253834.0,78.3613,1744000.0,69396.0,49.9
6019,1,253834.0,78.3613,1755000.0,69396.0,49.9
6270,1,253834.0,78.3613,1755000.0,69396.0,49.9
544,1,253834.0,78.3613,1755000.0,69396.0,49.9
543,1,253834.0,78.3613,1755000.0,69396.0,49.9
542,1,253834.0,78.3613,1755000.0,69396.0,49.9
541,1,253834.0,78.3613,1755000.0,69396.0,49.9
540,1,253834.0,78.3613,1755000.0,69396.0,49.9
6020,1,253834.0,78.3613,1726000.0,69396.0,49.9
6271,1,253834.0,78.3613,1726000.0,69396.0,49.9
539,1,253834.0,78.3613,1726000.0,69396.0,49.9
538,1,253834.0,78.3613,1726000.0,69396.0,49.9
537,1,253834.0,78.3613,1726000.0,69396.0,49.9
536,1,253834.0,78.3613,1726000.0,69396.0,49.9
535,1,253834.0,78.3613,1726000.0,69396.0,49.9
6021,1,253834.0,78.3613,1716000.0,69396.0,49.9
6272,1,253834.0,78.3613,1716000.0,69396.0,49.9
471,1,246694.0,77.9181,1716000.0,68695.0,50.8
534,1,246694.0,77.9181,1716000.0,68695.0,50.8
533,1,246694.0,77.9181,1716000.0,68695.0,50.8
532,1,246694.0,77.9181,1716000.0,68695.0,50.8
531,1,246694.0,77.9181,1716000.0,68695.0,50.8
6022,1,246694.0,77.9181,1654000.0,68695.0,50.8
6273,1,246694.0,77.9181,1654000.0,68695.0,50.8
530,1,246694.0,77.9181,1654000.0,68695.0,50.8
529,1,246694.0,77.9181,1654000.0,68695.0,50.8
528,1,246694.0,77.9181,1654000.0,68695.0,50.8
527,1,246694.0,77.9181,1654000.0,68695.0,50.8
526,1,246694.0,77.9181,1654000.0,68695.0,50.8
6023,1,246694.0,77.9181,1654000.0,68695.0,50.8
6274,1,246694.0,77.9181,1654000.0,68695.0,50.8
525,1,246694.0,77.9181,1654000.0,68695.0,50.8
524,1,246694.0,77.9181,1654000.0,68695.0,50.8
523,1,246694.0,77.9181,1654000.0,68695.0,50.8
522,1,246694.0,77.9181,1654000.0,68695.0,50.8
521,1,246694.0,77.9181,1654000.0,68695.0,50.8
6024,1,246694.0,77.9181,1671000.0,68695.0,50.8
6275,1,246694.0,77.9181,1671000.0,68695.0,50.8
520,1,246694.0,77.9181,1671000.0,68695.0,50.8
519,1,246694.0,77.9181,1671000.0,68695.0,50.8
518,1,246694.0,77.9181,1671000.0,68695.0,50.8
517,1,246694.0,77.9181,1671000.0,68695.0,50.8
516,1,246694.0,77.9181,1671000.0,68695.0,50.8
6025,1,246694.0,77.9181,1686000.0,68695.0,50.8
6276,1,246694.0,77.9181,1686000.0,68695.0,50.8
515,1,246694.0,77.9181,1686000.0,68695.0,50.8
514,1,246694.0,77.9181,1686000.0,68695.0,50.2
2877,1,243367.0,78.0708,1686000.0,68950.0,50.2
513,1,243367.0,78.0708,1686000.0,68950.0,50.2
512,1,243367.0,78.0708,1686000.0,68950.0,50.2
6026,1,243367.0,78.0708,1664000.0,68950.0,50.2
6277,1,243367.0,78.0708,1664000.0,68950.0,50.2
2878,1,243367.0,78.0708,1664000.0,68950.0,50.2
511,1,243367.0,78.0708,1664000.0,68950.0,50.2
510,1,243367.0,78.0708,1664000.0,68950.0,50.2
509,1,243367.0,78.0708,1664000.0,68950.0,50.2
508,1,243367.0,78.0708,1664000.0,68950.0,50.2
6027,1,243367.0,78.0708,1683000.0,68950.0,50.2
6278,1,243367.0,78.0708,1683000.0,68950.0,50.2
507,1,243367.0,78.0708,1683000.0,68950.0,50.2
506,1,243367.0,78.0708,1683000.0,68950.0,50.2
505,1,243367.0,78.0708,1683000.0,68950.0,50.2
504,1,243367.0,78.0708,1683000.0,68950.0,50.2
503,1,243367.0,78.0708,1683000.0,68950.0,50.2
6028,1,243367.0,78.0708,1662000.0,68950.0,50.2
6279,1,243367.0,78.0708,1662000.0,68950.0,50.2
502,1,243367.0,78.0708,1662000.0,68950.0,50.2
501,1,243367.0,78.0708,1662000.0,68950.0,50.2
500,1,243367.0,78.0708,1662000.0,68950.0,50.2
499,1,243367.0,78.0708,1662000.0,68950.0,50.2
498,1,243367.0,78.0708,1662000.0,68950.0,50.2
6029,1,243367.0,78.0708,1693000.0,68950.0,50.2
6280,1,243367.0,78.0708,1693000.0,68950.0,50.2
497,1,243367.0,78.0708,1693000.0,68950.0,50.2
496,1,243367.0,78.0708,1693000.0,68950.0,50.2
495,1,243367.0,78.0708,1693000.0,68950.0,50.2
494,1,243367.0,78.0708,1693000.0,68950.0,50.2
493,1,243367.0,78.0708,1693000.0,68950.0,50.2
6030,1,243367.0,78.0708,1700000.0,68950.0,50.2
6281,1,243367.0,78.0708,1700000.0,68950.0,50.2
492,1,243367.0,78.0708,1700000.0,68950.0,50.2
491,1,243367.0,78.0708,1700000.0,68950.0,50.2
490,1,243367.0,78.0708,1700000.0,68950.0,50.2
2879,1,243367.0,78.0708,1700000.0,68950.0,50.2
489,1,243367.0,78.0708,1700000.0,68950.0,50.2
6031,1,243367.0,78.0708,1666000.0,68950.0,50.2
6282,1,243367.0,78.0708,1666000.0,68950.0,50.2
488,1,243367.0,78.0708,1666000.0,68950.0,50.2
487,1,243367.0,78.0708,1666000.0,68950.0,50.2
486,1,243367.0,78.0708,1666000.0,68950.0,50.2
485,1,243367.0,78.0708,1666000.0,68950.0,50.2
484,1,243367.0,78.0708,1666000.0,68950.0,50.2
6032,1,243367.0,78.0708,1688000.0,68950.0,50.2
6283,1,243367.0,78.0708,1688000.0,68950.0,50.2
483,1,243367.0,78.0708,1688000.0,68950.0,50.2
482,1,243367.0,78.0708,1688000.0,68950.0,50.2
481,1,243367.0,78.0708,1688000.0,68950.0,50.2
480,1,243367.0,78.0708,1688000.0,68950.0,50.2
479,1,243367.0,78.0708,1688000.0,68950.0,50.2
6284,1,243367.0,78.0708,1688000.0,68950.0,50.2
6285,1,243367.0,78.0708,1688000.0,68950.0,50.2
478,1,243367.0,78.0708,1688000.0,68950.0,50.2
477,1,243367.0,78.0708,1688000.0,68950.0,50.2
476,1,243367.0,78.0708,1688000.0,68950.0,50.2
475,1,243367.0,78.0708,1688000.0,68950.0,50.2
474,1,243367.0,78.0708,1688000.0,68950.0,50.2
6286,1,243367.0,78.0708,1688000.0,68950.0,50.2
6287,1,243367.0,78.0708,1688000.0,68950.0,50.2
473,1,243367.0,78.0708,1688000.0,68950.0,49.4
472,1,243367.0,78.0708,1688000.0,68950.0,49.4
